1.54146	12.8237
1.75078	11.7925
1.66701	12.1366
1.69898	11.9628
1.71493	11.8764
1.69657	11.9836
1.57731	12.7255
1.72109	11.8737
1.54387	12.7447
1.73943	11.82
1.68824	12.1091
1.57753	12.3845
1.52132	13.0204
1.47211	13.1331
1.77003	11.5584
1.68283	12.1106
1.52384	12.977
1.53036	12.9653
1.50542	13.0318
1.58355	12.3693
